Pendel 1 in Ruhe
Pendel 2 ausgelenkt
160.882 -0.175 -0.292
160.907 -0.490 -0.462
160.932 -0.945 -0.559
160.957 -1.540 -0.607
160.982 -1.890 -0.729
161.007 -2.135 -0.875
161.032 -2.450 -0.948
161.057 -3.045 -0.850
161.082 -3.500 -0.753
161.107 -3.780 -0.753
161.132 -4.270 -0.632
161.157 -4.480 -0.559
161.182 -4.655 -0.486
161.207 -5.145 -0.219
161.232 -5.285 -0.121
161.257 -5.355 0.024
161.282 -5.530 0.292
161.307 -5.635 0.486
161.332 -5.880 0.729
161.357 -5.915 0.972
161.382 -5.635 1.021
161.407 -5.530 1.239
161.432 -5.635 1.604
161.457 -5.320 1.750
161.482 -5.145 1.920
161.507 -4.865 2.090
161.532 -4.725 2.381
161.557 -4.130 2.454
161.582 -4.025 2.746
161.607 -3.570 2.794
161.632 -3.115 2.916
161.657 -2.730 3.086
161.682 -2.135 3.037
161.707 -1.785 3.208
161.732 -1.155 3.159
161.757 -0.700 3.208
161.782 -0.455 3.378
161.807 0.105 3.402
161.832 0.455 3.451
161.857 0.875 3.451
161.882 1.505 3.280
161.907 1.855 3.256
161.932 2.205 3.208
161.957 2.415 3.159
161.982 2.800 3.062
162.007 2.730 3.086
162.032 2.870 3.037
162.057 2.975 2.940
162.082 3.150 2.843
162.107 3.185 2.746
162.132 3.010 2.697
162.157 2.870 2.697
162.182 2.975 2.454
162.207 2.625 2.381
162.232 2.415 2.333
162.257 2.275 2.187
162.282 1.890 2.090
162.307 1.540 2.065
162.332 1.050 1.993
162.357 0.770 1.871
162.382 0.140 1.847
162.407 -0.385 1.798
162.432 -0.805 1.750
162.457 -1.260 1.628
162.482 -1.820 1.579
162.507 -2.135 1.507
162.532 -2.555 1.482
162.557 -3.325 1.507
162.582 -3.640 1.312
162.607 -4.130 1.361
162.632 -4.550 1.361
162.657 -4.760 1.239
162.682 -5.250 1.288
162.707 -5.390 1.215
162.732 -5.530 1.069
162.757 -5.880 1.093
162.782 -5.880 0.972
162.807 -6.160 0.972
162.832 -6.160 0.875
162.857 -5.985 0.826
162.882 -5.950 0.729
162.907 -5.880 0.705
162.932 -5.705 0.729
162.957 -5.635 0.705
162.982 -5.390 0.632
163.007 -5.110 0.583
163.032 -4.690 0.583
163.057 -4.445 0.535
163.082 -4.060 0.535
163.107 -3.605 0.535
163.132 -3.115 0.535
163.157 -2.660 0.559
163.182 -2.275 0.705
163.207 -1.890 0.778
163.232 -1.295 0.753
163.257 -0.875 0.850
163.282 -0.315 0.948
163.307 -0.070 1.142
163.332 0.490 1.142
163.357 0.910 1.215
163.382 1.190 1.434
163.407 1.645 1.531
163.432 1.960 1.677
163.457 2.275 1.847
163.482 2.590 1.944
163.507 2.730 2.114
163.532 2.625 2.357
163.557 2.905 2.527
163.582 2.975 2.746
163.607 2.905 2.892
163.632 2.905 3.062
163.657 2.590 3.232
163.682 2.520 3.402
163.707 2.275 3.572
163.732 1.960 3.718
163.757 1.750 3.815
163.782 1.645 3.815
163.807 1.225 4.010
163.832 0.840 4.010
163.857 0.385 4.131
163.882 0.035 4.082
163.907 -0.280 4.058
163.932 -0.700 4.010
163.957 -1.225 4.034
163.982 -1.715 4.010
164.007 -2.240 3.937
164.032 -2.625 3.839
164.057 -2.975 3.669
164.082 -3.325 3.499
164.107 -3.780 3.378
164.132 -4.025 3.086
164.157 -4.130 2.794
164.182 -4.585 2.600
164.207 -4.760 2.381
164.232 -5.040 2.163
164.257 -5.180 1.823
164.282 -5.250 1.531
164.307 -5.390 1.264
164.332 -5.460 0.996
164.357 -5.250 0.656
164.382 -5.250 0.364
164.407 -5.215 0.097
164.432 -5.040 -0.121
164.457 -4.865 -0.462
164.482 -4.550 -0.729
164.507 -4.480 -0.875
164.532 -4.200 -1.021
164.557 -4.095 -1.118
164.582 -3.465 -1.337
164.607 -3.220 -1.409
164.632 -3.080 -1.361
164.657 -2.765 -1.385
164.682 -2.205 -1.458
164.707 -1.995 -1.361
164.732 -1.470 -1.385
164.757 -1.155 -1.215
164.782 -0.910 -1.021
164.807 -0.420 -0.948
164.832 -0.070 -0.729
164.857 -0.000 -0.389
164.882 0.350 -0.097
164.907 0.560 0.267
164.932 0.980 0.462
164.957 0.945 0.899
164.982 1.260 1.191
165.007 1.190 1.652
165.032 1.470 1.920
165.057 1.680 2.284
165.082 1.540 2.746
165.107 1.470 3.159
165.132 1.470 3.572
165.157 1.295 3.985
165.182 1.190 4.204
165.207 1.260 4.447
165.232 1.155 4.690
165.257 0.805 5.127
165.282 0.770 5.224
165.307 0.315 5.492
165.332 -0.035 5.735
165.357 -0.000 5.759
165.382 -0.350 5.856
165.407 -0.420 5.808
165.432 -0.770 5.808
165.457 -1.120 5.759
165.482 -1.435 5.638
165.507 -1.645 5.540
165.532 -1.995 5.443
165.557 -2.100 5.152
165.582 -2.275 4.884
165.607 -2.555 4.568
165.632 -2.765 4.277
165.657 -2.835 3.864
165.682 -3.080 3.572
165.707 -3.220 3.135
165.732 -3.395 2.697
165.757 -3.395 2.260
165.782 -3.570 1.798
165.807 -3.465 1.264
165.832 -3.640 0.948
165.857 -3.535 0.364
165.882 -3.570 -0.049
165.907 -3.500 -0.462
165.932 -3.465 -0.802
165.957 -3.500 -1.118
165.982 -3.395 -1.434
166.007 -3.150 -1.895
166.032 -3.185 -2.017
166.057 -3.080 -2.236
166.082 -2.800 -2.527
166.107 -2.800 -2.576
166.132 -2.590 -2.697
166.157 -2.310 -2.819
166.182 -2.170 -2.770
166.207 -2.170 -2.673
166.232 -1.855 -2.649
166.257 -1.715 -2.503
166.282 -1.715 -2.187
166.307 -1.470 -2.017
166.332 -1.190 -1.750
166.357 -1.190 -1.361
166.382 -1.085 -0.996
166.407 -0.945 -0.559
166.432 -0.875 -0.146
166.457 -0.945 0.389
166.482 -0.910 0.899
166.507 -0.840 1.337
166.532 -0.770 1.823
166.557 -0.700 2.333
166.582 -0.630 2.722
166.607 -0.630 3.256
166.632 -0.595 3.815
166.657 -0.455 4.155
166.682 -0.490 4.617
166.707 -0.560 5.054
166.732 -0.595 5.370
166.757 -0.560 5.638
166.782 -0.560 5.929
166.807 -0.630 6.148
166.832 -0.560 6.367
166.858 -0.630 6.415
166.883 -0.735 6.585
166.908 -0.595 6.561
166.933 -0.875 6.707
166.958 -0.805 6.561
166.983 -0.980 6.415
167.008 -0.980 6.221
167.033 -1.050 6.099
167.058 -1.085 5.832
167.083 -0.910 5.419
167.108 -1.050 5.127
167.133 -1.015 4.690
167.159 -1.120 4.301
167.184 -1.155 3.864
167.209 -1.260 3.402
167.234 -1.260 2.989
167.259 -1.155 2.308
167.284 -1.400 1.920
167.309 -1.400 1.361
167.334 -1.435 0.972
167.359 -1.295 0.316
167.384 -1.505 -0.121
167.409 -1.540 -0.583
167.434 -1.610 -0.948
167.459 -1.750 -1.361
167.484 -1.855 -1.652
167.509 -1.855 -2.017
167.534 -1.855 -2.333
167.559 -1.960 -2.600
167.584 -2.240 -2.649
167.609 -2.065 -2.916
167.634 -2.135 -2.940
167.659 -2.275 -3.037
167.684 -2.520 -2.867
167.709 -2.555 -2.867
167.734 -2.520 -2.746
167.759 -2.555 -2.527
167.784 -2.765 -2.260
167.809 -2.625 -2.065
167.834 -3.010 -1.677
167.859 -2.765 -1.458
167.884 -2.800 -1.069
167.909 -3.010 -0.559
167.934 -3.010 -0.121
167.959 -2.800 0.267
167.984 -2.940 0.729
168.009 -2.765 1.118
168.034 -2.730 1.628
168.059 -2.660 2.114
168.084 -2.870 2.746
168.109 -2.555 3.110
168.134 -2.415 3.523
168.159 -2.380 4.034
168.184 -2.415 4.423
168.209 -2.065 4.714
168.234 -1.995 5.079
168.259 -1.855 5.370
168.284 -1.715 5.565
168.309 -1.610 5.881
168.334 -1.155 5.978
168.359 -0.945 6.051
168.384 -0.910 6.196
168.409 -0.875 6.294
168.434 -0.595 6.196
168.459 -0.420 6.075
168.484 -0.280 5.978
168.509 0.105 5.759
168.534 0.105 5.613
168.559 0.280 5.346
168.584 0.560 5.030
168.609 0.665 4.666
168.634 0.770 4.471
168.659 0.875 4.034
168.684 0.910 3.669
168.709 1.015 3.159
168.734 0.875 2.843
168.759 0.910 2.381
168.784 0.630 2.114
168.809 0.630 1.628
168.834 0.490 1.239
168.859 0.350 0.778
168.884 0.175 0.413
168.909 -0.000 0.097
168.934 -0.070 -0.340
168.959 -0.315 -0.607
168.984 -0.560 -0.972
169.009 -0.700 -1.239
169.034 -0.840 -1.482
169.059 -1.260 -1.579
169.084 -1.715 -1.701
169.109 -1.925 -1.823
169.134 -2.240 -1.895
169.159 -2.590 -1.847
169.184 -2.940 -1.823
169.209 -3.220 -1.774
169.234 -3.500 -1.677
169.259 -3.675 -1.531
169.284 -3.955 -1.312
169.309 -3.920 -1.239
169.334 -4.305 -0.923
169.359 -4.235 -0.802
169.384 -4.515 -0.437
169.409 -4.725 -0.073
169.434 -4.865 0.267
169.459 -4.830 0.583
169.484 -4.690 0.826
169.509 -4.900 1.264
169.534 -4.655 1.531
169.559 -4.620 1.895
169.584 -4.550 2.260
169.609 -4.235 2.503
169.634 -4.270 2.965
169.659 -3.815 3.135
169.684 -3.640 3.426
169.709 -3.465 3.766
169.734 -3.045 3.912
169.759 -2.695 4.058
169.784 -2.555 4.325
169.809 -1.960 4.325
169.834 -1.610 4.495
169.859 -1.225 4.568
169.884 -0.945 4.593
169.909 -0.420 4.641
169.934 -0.210 4.690
169.959 0.280 4.641
169.984 0.630 4.544
170.009 1.015 4.398
170.034 1.295 4.252
170.059 1.540 4.082
170.084 1.575 4.082
170.109 2.030 3.791
170.134 2.240 3.596
170.159 2.450 3.402
170.184 2.450 3.183
170.209 2.240 3.062
170.234 2.520 2.722
170.259 2.485 2.527
170.284 2.275 2.357
170.309 2.100 2.138
170.334 2.100 1.798
170.359 1.785 1.652
170.384 1.505 1.434
170.409 1.365 1.166
170.434 0.980 0.996
170.459 0.875 0.705
170.484 0.455 0.510
170.509 0.070 0.340
170.534 -0.595 0.437
170.559 -0.945 0.243
170.584 -1.400 0.194
170.609 -1.750 0.049
170.634 -2.065 -0.049
170.659 -2.450 -0.121
170.684 -3.185 0.049
170.709 -3.430 0.000
170.734 -3.990 0.097
170.759 -4.200 0.049
170.784 -4.725 0.194
170.809 -4.970 0.316
170.834 -5.285 0.389
170.859 -5.390 0.413
170.884 -5.495 0.437
170.909 -5.635 0.559
170.934 -5.845 0.680
170.959 -5.845 0.753
170.984 -5.775 0.899
171.009 -5.740 0.972
171.034 -5.740 1.191
171.059 -5.460 1.191
171.084 -5.425 1.434
171.109 -5.145 1.482
171.134 -5.005 1.701
171.159 -4.550 1.677
171.184 -4.270 1.823
171.209 -3.885 1.871
171.234 -3.535 1.968
171.259 -3.255 2.163
171.284 -2.660 2.187
171.309 -2.345 2.308
171.334 -2.030 2.479
171.359 -1.540 2.479
171.384 -0.910 2.479
171.409 -0.315 2.454
171.434 0.035 2.576
171.459 0.315 2.649
171.484 0.735 2.649
171.509 1.120 2.673
171.534 1.540 2.624
171.559 1.785 2.697
171.584 2.310 2.673
171.609 2.310 2.794
171.634 2.485 2.819
171.659 2.765 2.746
171.684 2.975 2.722
171.709 3.080 2.722
171.734 2.905 2.843
171.759 2.870 2.770
171.784 2.905 2.770
171.809 2.590 2.819
171.834 2.345 2.843
171.859 2.100 2.892
171.884 1.855 2.794
171.909 1.505 2.819
171.934 1.365 2.624
171.959 1.050 2.600
171.984 0.420 2.722
172.009 0.035 2.722
172.034 -0.315 2.624
172.059 -0.630 2.503
172.084 -1.190 2.430
172.109 -1.785 2.430
172.134 -2.100 2.260
172.159 -2.730 2.333
172.184 -3.150 2.236
172.209 -3.535 2.187
172.234 -3.850 2.041
172.259 -4.270 1.968
172.284 -4.585 1.798
172.309 -4.900 1.652
172.334 -5.040 1.555
172.359 -5.110 1.361
172.384 -5.425 1.264
172.409 -5.425 1.093
172.434 -5.530 0.972
172.459 -5.740 0.996
172.484 -5.810 0.850
172.509 -5.845 0.802
172.534 -5.565 0.559
172.559 -5.495 0.462
172.584 -5.390 0.389
172.609 -5.215 0.340
172.634 -4.760 0.194
172.659 -4.585 0.146
172.684 -4.130 0.049
172.709 -3.990 0.049
172.734 -3.675 0.024
172.759 -3.255 0.049
172.784 -2.695 -0.024
172.809 -2.135 -0.097
172.834 -1.925 0.000
172.859 -1.645 0.146
172.884 -1.295 0.243
172.909 -0.595 0.243
172.934 -0.175 0.364
172.959 0.245 0.486
172.984 0.560 0.729
173.009 0.980 0.875
173.034 1.330 1.045
173.059 1.400 1.337
173.084 1.470 1.652
173.109 1.960 1.774
173.134 2.065 2.017
173.159 2.170 2.211
173.184 2.380 2.430
173.209 2.310 2.722
173.234 2.450 2.867
173.259 2.345 3.086
173.284 2.030 3.426
173.309 1.890 3.621
173.334 1.785 3.815
173.359 1.820 3.888
173.384 1.400 4.155
173.409 1.120 4.301
173.434 0.910 4.398
173.459 0.735 4.423
173.484 0.420 4.495
173.509 -0.140 4.617
173.534 -0.385 4.617
173.559 -0.840 4.666
173.584 -1.120 4.544
173.609 -1.365 4.447
173.634 -1.995 4.447
173.659 -2.450 4.374
173.684 -2.555 4.034
173.709 -2.905 3.864
173.734 -3.290 3.694
173.759 -3.465 3.451
173.784 -3.850 3.329
173.809 -4.095 3.037
173.834 -4.095 2.600
173.859 -4.445 2.357
173.884 -4.515 2.017
173.909 -4.690 1.750
173.934 -4.760 1.337
173.959 -4.620 0.899
173.984 -4.585 0.559
174.009 -4.690 0.316
174.034 -4.585 0.000
174.059 -4.340 -0.340
174.084 -4.130 -0.680
174.109 -3.990 -0.948
174.134 -4.060 -1.093
174.159 -3.710 -1.361
174.184 -3.640 -1.385
174.209 -3.290 -1.579
174.234 -3.080 -1.677
174.259 -2.660 -1.847
174.284 -2.555 -1.847
174.309 -2.275 -1.847
174.334 -2.135 -1.725
174.359 -1.890 -1.531
174.384 -1.505 -1.507
174.409 -1.260 -1.385
174.434 -1.015 -1.118
174.459 -0.735 -0.923
174.484 -0.455 -0.632
174.509 -0.245 -0.364
174.534 -0.070 -0.073
174.559 -0.035 0.364
174.584 0.070 0.802
174.609 0.280 1.142
174.634 0.560 1.507
174.659 0.595 1.920
174.684 0.735 2.333
174.709 0.700 2.746
174.734 0.700 3.110
174.759 0.630 3.523
174.784 0.700 3.815
174.809 0.455 4.252
174.834 0.315 4.666
174.859 0.420 4.860
174.884 0.315 5.079
174.909 0.280 5.322
174.934 0.140 5.516
174.959 -0.070 5.613
174.984 -0.175 5.759
175.009 -0.560 6.026
175.034 -0.700 6.051
175.059 -0.910 6.051
175.084 -1.120 6.026
175.109 -1.120 5.808
175.134 -1.575 5.759
175.159 -1.505 5.467
175.184 -1.680 5.224
175.209 -1.750 4.957
175.234 -2.135 4.739
175.259 -2.170 4.301
175.284 -2.275 3.985
175.309 -2.240 3.572
175.334 -2.380 3.110
175.359 -2.555 2.746
175.384 -2.555 2.236
175.409 -2.695 1.847
175.434 -2.800 1.458
175.459 -2.940 0.996
175.484 -2.975 0.607
175.509 -2.975 0.146
175.534 -2.940 -0.267
175.559 -2.905 -0.705
175.584 -2.835 -1.118
175.609 -2.905 -1.337
175.634 -2.800 -1.725
175.659 -2.695 -1.895
175.684 -2.730 -2.187
175.709 -2.520 -2.503
175.734 -2.625 -2.454
175.759 -2.345 -2.697
175.784 -2.450 -2.624
175.809 -2.380 -2.697
175.834 -2.170 -2.649
175.859 -2.065 -2.551
175.884 -2.135 -2.357
175.909 -2.205 -2.065
175.934 -1.960 -1.920
175.959 -1.680 -1.701
175.984 -1.645 -1.361
176.009 -1.540 -1.021
176.034 -1.505 -0.559
176.059 -1.750 -0.073
176.084 -1.750 0.389
176.109 -1.365 0.680
176.134 -1.330 1.166
176.159 -1.400 1.677
176.184 -1.435 2.211
176.209 -1.190 2.576
176.234 -1.365 3.183
176.259 -1.295 3.596
176.284 -1.260 3.985
176.309 -1.085 4.350
176.334 -1.155 4.836
176.359 -1.190 5.176
176.384 -1.225 5.540
176.409 -1.225 5.832
176.434 -1.190 6.026
176.459 -1.085 6.196
176.484 -1.015 6.269
176.509 -1.085 6.415
176.534 -0.910 6.439
176.559 -0.735 6.318
176.584 -0.735 6.245
176.609 -0.735 6.221
176.634 -0.700 5.978
176.659 -0.700 5.783
176.684 -0.525 5.492
176.709 -0.385 5.176
176.734 -0.350 4.811
176.759 -0.665 4.593
176.784 -0.525 4.155
176.809 -0.420 3.645
176.834 -0.525 3.353
176.859 -0.490 2.867
176.884 -0.525 2.406
176.909 -0.560 1.895
176.934 -0.595 1.458
176.959 -0.560 0.972
176.984 -0.840 0.632
177.009 -0.805 0.121
177.034 -0.875 -0.267
177.059 -1.295 -0.535
177.084 -1.400 -0.948
177.109 -1.470 -1.239
177.134 -1.400 -1.628
177.159 -1.575 -1.895
177.184 -1.855 -1.993
177.209 -1.855 -2.308
177.234 -1.960 -2.430
177.259 -2.135 -2.479
177.284 -2.520 -2.430
177.309 -2.485 -2.479
177.334 -2.520 -2.430
177.359 -2.870 -2.211
177.384 -2.975 -2.090
177.409 -3.115 -1.944
177.434 -3.185 -1.725
177.459 -3.220 -1.337
177.484 -3.290 -1.118
177.509 -3.220 -0.875
177.534 -3.290 -0.510
177.559 -3.605 -0.049
177.584 -3.675 0.389
177.609 -3.465 0.680
177.634 -3.640 1.191
177.659 -3.605 1.628
177.684 -3.430 2.065
177.709 -3.290 2.406
177.734 -3.220 2.867
177.759 -3.220 3.280
177.784 -3.115 3.669
177.809 -2.660 3.864
177.834 -2.415 4.180
177.859 -2.310 4.544
177.884 -2.030 4.739
177.909 -1.890 4.957
177.934 -1.610 5.152
177.959 -1.470 5.370
177.984 -1.400 5.540
178.009 -0.875 5.492
178.034 -0.665 5.492
178.059 -0.560 5.613
178.084 -0.280 5.467
178.109 -0.140 5.492
178.134 0.105 5.322
178.159 0.350 5.152
178.184 0.595 4.957
178.209 0.875 4.617
178.234 0.875 4.495
178.259 1.120 4.107
178.284 1.120 3.937
178.309 1.295 3.475
178.334 1.435 3.135
178.359 1.155 2.892
178.384 1.400 2.454
178.409 1.330 2.065
178.434 1.050 1.847
178.459 0.945 1.555
178.484 0.875 1.166
178.509 0.875 0.729
178.534 0.595 0.486
178.559 0.315 0.170
178.584 0.140 -0.146
178.609 -0.070 -0.389
178.634 -0.525 -0.535
178.659 -0.840 -0.680
178.684 -1.190 -0.802
178.709 -1.470 -0.923
178.734 -1.890 -1.021
178.759 -2.170 -1.093
178.784 -2.520 -1.093
178.809 -2.730 -1.142
178.834 -2.940 -1.166
178.859 -3.465 -1.069
178.884 -3.605 -1.069
178.909 -3.885 -0.850
178.934 -4.200 -0.656
178.959 -4.270 -0.559
178.984 -4.550 -0.316
179.009 -4.795 -0.073
179.034 -4.935 0.170
179.059 -5.040 0.340
179.084 -4.900 0.535
179.109 -4.970 0.778
179.134 -4.865 0.972
179.159 -5.040 1.409
179.184 -5.005 1.725
179.209 -4.655 1.920
179.234 -4.690 2.236
179.259 -4.305 2.357
179.284 -4.130 2.551
179.309 -3.780 2.770
179.334 -3.605 3.013
179.359 -3.395 3.305
179.384 -2.870 3.353
179.409 -2.450 3.426
179.434 -2.100 3.523
179.459 -1.855 3.718
179.484 -1.505 3.791
179.509 -1.015 3.864
179.534 -0.770 4.010
179.559 -0.350 4.010
179.584 -0.000 4.034
179.609 0.525 3.937
179.634 0.805 3.864
179.659 1.225 3.669
179.684 1.365 3.718
179.709 1.505 3.694
179.734 1.820 3.548
179.759 2.065 3.329
179.784 2.275 3.183
179.809 2.240 3.183
179.834 2.450 2.916
179.859 2.590 2.794
179.884 2.555 2.624
179.909 2.555 2.381
179.934 2.170 2.333
179.959 1.925 2.211
179.984 1.820 2.090
180.009 1.540 1.920
180.034 1.295 1.750
180.059 1.015 1.652
180.084 0.595 1.555
180.109 0.420 1.361
180.134 0.105 1.215
180.159 -0.490 1.215
180.184 -0.945 1.142
180.209 -1.365 1.069
180.234 -1.505 0.826
180.259 -1.995 0.802
180.284 -2.660 0.899
180.309 -3.115 0.875
180.334 -3.430 0.875
180.359 -3.605 0.705
180.384 -3.920 0.632
180.409 -4.375 0.705
180.434 -4.550 0.632
180.459 -4.865 0.705
180.484 -5.040 0.656
180.509 -5.355 0.705
180.534 -5.425 0.729
180.559 -5.740 0.826
180.584 -5.845 0.948
180.609 -5.565 0.826
180.634 -5.600 0.850
180.659 -5.670 1.045
180.684 -5.425 0.972
180.709 -5.145 1.021
180.734 -4.865 1.021
180.759 -4.760 1.093
180.784 -4.655 1.215
180.809 -4.305 1.264
180.834 -3.990 1.337
180.859 -3.430 1.264
180.884 -2.975 1.312
180.909 -2.765 1.458
180.934 -2.275 1.482
180.959 -1.925 1.628
180.984 -1.540 1.701
181.009 -1.015 1.677
181.034 -0.560 1.725
181.059 -0.245 1.871
181.084 0.070 1.968
181.109 0.560 1.944
181.134 1.085 1.944
181.159 1.155 2.138
181.184 1.575 2.138
181.209 1.750 2.333
181.234 1.890 2.430
181.259 2.310 2.454
181.284 2.625 2.479
181.309 2.660 2.576
181.334 2.520 2.746
181.359 2.485 2.843
181.384 2.415 2.940
181.409 2.415 2.965
181.434 2.240 3.062
181.459 2.135 3.135
181.484 2.135 3.062
181.509 1.785 3.159
181.534 1.540 3.159
181.559 1.120 3.208
181.584 0.840 3.280
181.609 0.525 3.183
181.634 0.175 3.183
181.659 -0.350 3.280
181.684 -0.665 3.135
181.709 -0.945 3.062
181.734 -1.645 3.135
181.759 -1.925 2.965
181.784 -2.170 2.819
181.809 -2.695 2.746
181.834 -2.975 2.624
181.859 -3.360 2.479
181.884 -3.640 2.357
181.909 -3.955 2.187
181.934 -4.480 2.138
181.959 -4.585 1.871
181.984 -5.005 1.774
182.009 -4.935 1.531
182.034 -5.040 1.337
182.059 -5.215 1.239
182.084 -5.145 0.923
182.109 -5.180 0.802
182.134 -5.145 0.559
182.159 -5.180 0.510
182.184 -4.970 0.243
182.209 -4.795 0.073
182.234 -4.655 0.000
182.259 -4.585 -0.097
182.284 -4.200 -0.340
182.309 -4.095 -0.316
182.334 -3.675 -0.462
182.359 -3.325 -0.510
182.384 -2.905 -0.583
182.409 -2.765 -0.559
182.434 -2.485 -0.437
182.459 -2.100 -0.437
182.484 -1.750 -0.340
182.509 -1.435 -0.267
182.534 -0.840 -0.292
182.559 -0.455 -0.121
182.584 -0.280 0.121
182.609 0.070 0.267
182.634 0.280 0.510
182.659 0.490 0.778
182.684 0.910 0.923
182.709 1.050 1.191
182.734 1.120 1.555
182.759 1.295 1.823
182.784 1.330 2.187
182.809 1.610 2.333
182.834 1.750 2.576
182.859 1.575 2.916
182.884 1.645 3.110
182.909 1.505 3.426
182.934 1.470 3.718
182.959 1.435 3.912
182.984 1.190 4.180
183.009 0.945 4.374
183.034 0.700 4.593
183.059 0.490 4.739
183.084 0.490 4.811
183.109 0.070 4.957
183.134 -0.280 5.030
183.159 -0.490 4.981
183.184 -0.560 4.884
183.209 -0.980 4.981
183.234 -1.225 4.836
183.259 -1.540 4.787
183.284 -1.890 4.666
183.309 -2.030 4.398
183.334 -2.450 4.228
183.359 -2.625 3.985
183.384 -2.835 3.669
183.409 -2.940 3.426
183.434 -3.360 3.232
183.459 -3.395 2.794
183.484 -3.710 2.527
183.509 -3.850 2.187
183.534 -4.025 1.847
183.559 -4.025 1.434
183.584 -3.815 1.021
183.609 -3.955 0.680
183.634 -4.095 0.462
183.659 -3.990 0.073
183.684 -3.780 -0.389
183.709 -3.710 -0.632
183.734 -3.780 -0.826
183.759 -3.535 -1.166
183.784 -3.570 -1.361
183.809 -3.150 -1.628
183.834 -3.010 -1.725
183.859 -2.975 -1.823
183.884 -2.835 -1.871
183.909 -2.450 -2.017
183.934 -2.450 -1.895
183.959 -2.310 -1.847
183.984 -1.925 -1.798
184.009 -1.610 -1.823
184.034 -1.330 -1.652
184.059 -1.155 -1.458
184.084 -0.980 -1.215
184.109 -1.015 -0.778
184.134 -0.945 -0.389
184.159 -0.595 -0.243
184.184 -0.560 0.121
184.209 -0.385 0.535
184.234 -0.315 0.923
184.259 -0.210 1.361
184.284 -0.000 1.701
184.309 -0.105 2.187
184.334 -0.175 2.624
184.359 0.035 2.989
184.384 0.070 3.329
184.409 -0.000 3.766
184.434 -0.140 4.155
184.459 -0.140 4.520
184.484 -0.140 4.787
184.509 -0.245 5.152
184.534 -0.280 5.322
184.559 -0.385 5.589
184.584 -0.525 5.832
184.609 -0.700 5.978
184.634 -0.665 5.978
184.659 -0.735 6.051
184.684 -0.840 6.051
184.709 -0.805 5.954
184.734 -0.945 5.881
184.759 -1.050 5.662
184.784 -1.155 5.467
184.809 -1.470 5.370
184.834 -1.330 5.030
184.859 -1.505 4.860
184.884 -1.750 4.544
184.909 -1.715 4.082
184.934 -1.610 3.621
184.959 -1.855 3.402
184.984 -1.715 2.819
185.009 -1.995 2.430
185.034 -1.925 1.968
185.059 -1.960 1.458
185.084 -2.065 1.118
185.109 -2.240 0.705
185.134 -2.275 0.292
185.159 -2.310 -0.073
185.184 -2.030 -0.632
185.209 -2.205 -0.875
185.234 -2.240 -1.215
185.259 -2.275 -1.507
185.284 -2.205 -1.847
185.309 -2.380 -2.017
185.334 -2.345 -2.187
185.359 -2.170 -2.430
185.384 -2.205 -2.527
185.409 -2.450 -2.406
185.434 -2.450 -2.430
185.459 -2.485 -2.284
185.484 -2.310 -2.357
185.509 -2.205 -2.236
185.534 -2.170 -2.090
185.559 -2.170 -1.823
185.584 -2.310 -1.482
185.609 -2.415 -1.142
185.634 -2.485 -0.826
185.659 -2.450 -0.462
185.684 -2.240 -0.097
185.709 -2.275 0.292
185.734 -2.030 0.656
185.759 -1.995 1.069
185.784 -2.170 1.604
185.809 -2.275 2.138
185.834 -1.890 2.454
185.859 -1.890 2.989
185.884 -1.855 3.353
185.909 -1.925 3.815
185.934 -1.890 4.204
185.959 -1.540 4.398
185.984 -1.435 4.666
186.009 -1.505 5.054
186.034 -1.190 5.249
186.059 -1.225 5.565
186.084 -0.945 5.638
186.109 -1.015 5.881
186.134 -0.875 5.905
186.159 -0.875 6.051
186.184 -0.595 5.929
186.209 -0.630 5.905
186.234 -0.420 5.759
186.259 -0.280 5.638
186.284 -0.280 5.467
186.309 -0.245 5.297
186.334 -0.035 4.981
186.359 0.105 4.666
186.384 0.070 4.398
186.409 -0.105 4.155
186.434 0.105 3.645
186.459 0.210 3.305
186.484 -0.035 3.013
186.509 -0.035 2.576
186.534 -0.070 2.114
186.559 -0.000 1.677
186.584 -0.280 1.409
186.609 -0.245 0.875
186.634 -0.350 0.462
186.659 -0.350 0.049
186.684 -0.560 -0.219
186.709 -0.910 -0.535
186.734 -0.945 -0.850
186.759 -1.120 -1.093
186.784 -1.260 -1.312
186.809 -1.400 -1.507
186.834 -1.820 -1.531
186.859 -2.065 -1.701
186.884 -2.310 -1.750
186.909 -2.485 -1.798
186.934 -2.695 -1.823
186.959 -2.660 -1.920
186.984 -2.835 -1.798
187.009 -3.080 -1.677
187.034 -3.080 -1.579
187.059 -3.360 -1.337
187.084 -3.395 -1.142
187.109 -3.710 -0.826
187.134 -3.815 -0.535
187.159 -3.745 -0.316
187.184 -3.955 0.121
187.209 -3.955 0.437
187.234 -3.815 0.680
187.259 -3.850 1.021
187.284 -4.025 1.507
187.309 -3.920 1.823
187.334 -3.780 2.138
187.359 -3.745 2.576
187.384 -3.465 2.843
187.409 -3.360 3.208
187.434 -3.220 3.475
187.459 -2.940 3.766
187.484 -2.800 3.985
187.509 -2.380 4.204
187.534 -2.240 4.398
187.559 -2.030 4.568
187.584 -1.785 4.787
187.609 -1.365 4.811
187.634 -1.190 4.884
187.659 -0.945 4.981
187.684 -0.595 4.981
187.709 -0.210 4.860
